Hogar,EXCLUIR,paraValidacion,Sector,DirCoordX,DirCoordY,MontoArr,IngresoHogar,Factor,AnosEstudio,CLASE,Sup_Prom_Constr_Hab_EOD,Calid_EOD_norm_inv,DensConstr_EOD,Dist_est_Metro_MC_KM,Dist_salida_Autop_MC_KM,Tiempo_Com_Stgo,Ingreso_Promedio_Zona_MM,Acc_Comercio_tpte_pub,Acc_Educacion_tpte_pub,Acc_Habitacion_tpte_pub,Acc_Industria_tpte_pub,Acc_Servicios_tpte_pub,Acc_Comercio_auto,Acc_Educacion_auto,Acc_Habitacion_auto,Acc_Industria_auto,Acc_Servicios_auto,CLUSTER7,CLUSTER2
137200,0,0,6,351361.0993,6285199.567,140000,202384,84.007378,12,2,26.7,0.36,0.263,1.497692427,2.451170864,76,0.467940203,1826.05017,1310.87624,21898.7923,1211.17251,1661.07209,5564.72,3451.76,59757.27,4731.68,5421.59,5,1
137210,0,0,6,350540.8231,6288076.69,160314,280000,82.121559,12,2,43.2,0.36,0.25,0.709100817,0.399024651,44,0.698648,3562.22593,2270.7356,35104.51421,2429.59811,3703.45454,6481.42,3919.75,67217.06,5633.9,6378.26,2,1
137220,0,0,6,352300.541,6286210.017,200000,550524,78.741631,12,2,50.5,0.36,0.247,0.412811393,2.45931029,53,0.672450625,2870.97684,1825.7668,31624.98792,1735.25603,2843.52826,5729.73,3539.16,61213.1,4877.73,5599.47,2,1
137221,0,0,6,353215.1305,6286170.967,200000,2209175,83.949638,12,2,45.7,0.36,0.235,0.503028246,3.255111435,50,0.868340077,2903.76141,1766.76549,30574.34878,1774.24212,2901.26218,5439.01,3360.38,58293.69,4572.04,5281.55,2,1
137230,0,0,6,353207.1633,6286226.431,160000,286049,101.531769,12,2,45.7,0.36,0.235,0.494245198,3.222515558,50,0.868340077,2903.76141,1766.76549,30574.34878,1774.24212,2901.26218,5439.01,3360.38,58293.69,4572.04,5281.55,2,1
137231,0,0,6,353216.2278,6286165.993,180000,713879,186.226837,12,2,45.7,0.36,0.235,0.504494425,3.258404182,50,0.868340077,2903.76141,1766.76549,30574.34878,1774.24212,2901.26218,5439.01,3360.38,58293.69,4572.04,5281.55,2,1
137240,0,0,6,353512.7327,6288588.948,120000,800000,87.025604,12,2,37.8,0.36,0.293,1.462544756,2.382517052,59,0.729537682,2722.58351,1632.07604,28283.64998,1600.11826,2750.15447,5992.84,3648.82,63213.16,5034.03,5875.98,2,1
137251,0,0,6,351445.4572,6290614.433,150000,324293,54.969131,6,1,40.4,0.36,0.301,0.594948612,0.650136864,20,0.537536125,4107.74358,2417.81995,36680.88042,2871.81004,4448.96947,6592.68,3961.46,68516.95,5549.31,6554.52,5,1
137261,0,0,6,356959.6111,6289976.561,90000,203820,70.303154,11,1,83.2,0.36,0.029,4.783562109,4.77776784,73,2.152371667,1663.27074,1047.12502,17054.43657,1073.61768,1709.24919,4675.79,2842.52,49657.45,3860.65,4634.41,7,2
137271,0,0,6,352402.1153,6289641.383,350000,264558,155.961609,14,2,47,0.36,0.375,0.708109034,0.911735624,70,0.58586763,4031.3534,2522.31819,39481.29559,2704.73018,4130.09538,5890.48,3579.54,62180.16,4917.65,5803.85,5,1
137281,1,1,6,352400.9775,6289643.272,350000,1100000,302.871033,14,2,47,0.36,0.375,0.706263674,0.909568788,70,0.58586763,4031.3534,2522.31819,39481.29559,2704.73018,4130.09538,5890.48,3579.54,62180.16,4917.65,5803.85,5,1
137291,0,0,6,352402.1153,6289641.383,300000,1238086,96.034607,18,3,47,0.36,0.375,0.708109034,0.911735624,70,0.58586763,4031.3534,2522.31819,39481.29559,2704.73018,4130.09538,5890.48,3579.54,62180.16,4917.65,5803.85,5,1
137302,0,0,6,350847.9478,6285397.758,90000,153341,84.007378,10,1,26.7,0.36,0.263,1.998239613,2.347886009,76,0.467940203,1826.05017,1310.87624,21898.7923,1211.17251,1661.07209,5564.72,3451.76,59757.27,4731.68,5421.59,5,1
137311,0,0,6,350855.4151,6285411.378,150000,388099,84.007378,9,1,26.7,0.36,0.263,1.990848062,2.336245771,76,0.467940203,1826.05017,1310.87624,21898.7923,1211.17251,1661.07209,5564.72,3451.76,59757.27,4731.68,5421.59,5,1
137321,0,0,6,350891.9567,6285446.023,100000,232794,67.867668,11,1,26.7,0.36,0.263,1.954931909,2.311003963,76,0.467940203,1826.05017,1310.87624,21898.7923,1211.17251,1661.07209,5564.72,3451.76,59757.27,4731.68,5421.59,5,1
137330,0,0,6,350856.829,6285399.893,100000,110500,117.902237,8,1,26.7,0.36,0.263,1.98936415,2.347757817,76,0.467940203,1826.05017,1310.87624,21898.7923,1211.17251,1661.07209,5564.72,3451.76,59757.27,4731.68,5421.59,5,1
137341,0,0,6,353448.4012,6286713.667,250000,113293,200.978943,12,2,49.3,0.36,0.244,0.893249537,3.192401168,58,0.875729625,2205.31431,1394.2239,23560.89681,1191.96367,2252.80305,5346.54,3278.56,57042.04,4424.32,5220.57,2,1
137351,0,0,6,355936.235,6287884.313,350000,1935364,503.610352,17,3,54.8,0.36,0.07,3.484729736,4.65354327,73,1.102576333,1806.83465,1156.27765,18240.81707,1201.40901,1782.41232,4779.76,2929.04,51045.95,3968.75,4688.89,2,1
137361,0,0,6,350886.3991,6288861.357,100000,428794,94.164558,11,1,43.2,0.36,0.25,0.187884312,0.380191239,44,0.698648,3562.22593,2270.7356,35104.51421,2429.59811,3703.45454,6481.42,3919.75,67217.06,5633.9,6378.26,2,1
137371,0,0,6,355052,6288002,176957,496405,79.944069,13,2,58.7,0.36,0.212,2.679357269,3.876232191,54,1.01821785,1851.88837,1166.76243,18756.38874,1174.36185,1678.57259,5808.29,3521.58,61247.9,4829.91,5758.9,2,1
137380,0,0,6,350848.3876,6288779.465,150000,70000,100.729408,12,2,43.2,0.36,0.25,0.125104756,0.37561398,44,0.698648,3562.22593,2270.7356,35104.51421,2429.59811,3703.45454,6481.42,3919.75,67217.06,5633.9,6378.26,2,1
137391,0,0,6,352029.9223,6290727.514,150000,600000,50.816242,15,2,40.4,0.36,0.301,0.489793736,0.21701499,20,0.537536125,4151.79765,2472.32436,38697.42787,2763.94696,4433.68702,6862.79,4112.47,70703.6,5791.01,6857.43,5,1
137401,0,0,6,351301.1671,6285538.858,229259,1490000,67.867668,22,3,26.7,0.36,0.263,1.551838635,2.357029076,76,0.467940203,1826.05017,1310.87624,21898.7923,1211.17251,1661.07209,5564.72,3451.76,59757.27,4731.68,5421.59,5,1
137411,0,0,6,354002,6290124,200000,798749,88.43895,15,2,38,0.36,0.23,1.960832482,1.865913736,53,0.522990077,2671.25131,1639.55319,27569.9558,1503.75821,2467.01109,6100.71,3686.65,64032.14,5083.39,6063.53,5,1
137421,0,0,6,353062.0558,6285297.967,180000,246674,316.61203,14,2,57.1,0.36,0.243,0.236066452,3.491457978,60,0.531859667,2525.48989,1607.58337,28068.40548,1427.53813,2455.87487,4958.14,3102.98,53952.29,4159.01,4770.06,5,1
137431,0,0,6,353763.9244,6289359.042,180000,1061732,73.774078,15,2,48,0.36,0.231,2.047363529,2.027947198,66,0.641559205,1851.88837,1166.76243,18756.38874,1174.36185,1678.57259,5808.29,3521.58,61247.9,4829.91,5758.9,2,1
137441,0,0,6,352568.9638,6290478.868,128405,220612,109.571342,12,2,47,0.36,0.375,0.693982279,0.424259283,70,0.58586763,4355.84333,2557.03092,39465.06209,2969.35095,4545.74428,6568.08,3950.22,68405.56,5507.69,6534.44,5,1
137451,0,0,6,352498.8601,6290469.418,80000,423704,109.571342,10,1,47,0.36,0.375,0.680704282,0.380552813,70,0.58586763,4355.84333,2557.03092,39465.06209,2969.35095,4545.74428,6568.08,3950.22,68405.56,5507.69,6534.44,5,1
137461,0,0,6,352517.9323,6290427.4,70000,200000,111.125328,12,2,47,0.36,0.375,0.726336012,0.424820671,70,0.58586763,4355.84333,2557.03092,39465.06209,2969.35095,4545.74428,6568.08,3950.22,68405.56,5507.69,6534.44,5,1
137471,0,0,6,352498.8601,6290469.418,80000,448027,89.775681,12,2,47,0.36,0.375,0.680704282,0.380552813,70,0.58586763,4355.84333,2557.03092,39465.06209,2969.35095,4545.74428,6568.08,3950.22,68405.56,5507.69,6534.44,5,1
137481,0,0,6,352518.7251,6290421.912,133183,104394,103.882942,13,2,47,0.36,0.375,0.731828441,0.429549026,70,0.58586763,4355.84333,2557.03092,39465.06209,2969.35095,4545.74428,6568.08,3950.22,68405.56,5507.69,6534.44,5,1
137491,1,1,6,352498.8601,6290469.418,90000,498979,104.833305,12,2,47,0.36,0.375,0.680704282,0.380552813,70,0.58586763,4355.84333,2557.03092,39465.06209,2969.35095,4545.74428,6568.08,3950.22,68405.56,5507.69,6534.44,5,1
137501,0,0,6,352517.9138,6290427.437,50000,291796,90.597008,12,2,47,0.36,0.375,0.726295327,0.42478042,70,0.58586763,4355.84333,2557.03092,39465.06209,2969.35095,4545.74428,6568.08,3950.22,68405.56,5507.69,6534.44,5,1
137510,0,0,6,353596.2732,6287967.997,250000,600900,73.315338,18,3,57.9,0.36,0.205,1.40880027,2.731512852,51,1.0965265,2722.58351,1632.07604,28283.64998,1600.11826,2750.15447,5992.84,3648.82,63213.16,5034.03,5875.98,2,1
137520,0,0,6,350674.8742,6287848.757,155597,104877,85.183983,5,1,42.3,0.36,0.223,0.772010917,0.374870732,28,0.400855867,2887.16362,1918.00702,29454.61269,1992.53842,2898.64047,6819.32,4128.18,71049.95,5866.85,6730.06,5,1
137530,0,0,6,350689.7493,6287832.289,171481,120000,119.553596,0,1,42.3,0.36,0.223,0.779672094,0.381905496,28,0.400855867,2887.16362,1918.00702,29454.61269,1992.53842,2898.64047,6819.32,4128.18,71049.95,5866.85,6730.06,5,1
137541,0,0,6,351583.5169,6285000.107,120000,600000,84.007378,16,3,26.7,0.36,0.263,1.322528697,2.355193347,76,0.467940203,1826.05017,1310.87624,21898.7923,1211.17251,1661.07209,5564.72,3451.76,59757.27,4731.68,5421.59,5,1
